date,PE,return
2008-01-06,42.58,0.03225460643388467
2008-01-13,44.28,0.04601042362313068
2008-01-20,41.84,-0.046574887003506094
2008-01-27,39.81,-0.04507249502574462
2008-02-03,35.68,-0.09651054455986019
2008-02-10,38.63,0.07584842342697606
2008-02-17,37.97,-0.022139873122518305
2008-02-24,37.54,-0.018140011587845506
2008-03-02,37.04,-0.020259484358075897
2008-03-09,36.28,-0.014454338493370411
2008-03-16,32.1,-0.10602130632376616
2008-03-23,29.33,-0.008731185533506935
2008-03-30,28.56,0.0005911577146640035
2008-04-06,26.05,-0.07803544564076526
2008-04-13,28.0,0.06172375703967781
2008-04-20,23.8,-0.15589647063416967
2008-04-27,27.07,0.15906581027340394
2008-05-04,28.39,0.02273263907595524
2008-05-11,28.0,-0.014892319798654463
2008-05-18,28.66,0.012726474218698325
2008-05-25,26.25,-0.06868527784518352
2008-06-01,25.79,-0.016074241194287464
2008-06-08,25.02,-0.028976426741637584
2008-06-15,21.43,-0.14359996358896332
2008-06-22,20.12,-0.05773096792792898
2008-06-29,19.99,-0.0027401874258239367
2008-07-06,19.49,-0.01840649274095718
2008-07-13,20.87,0.07022192441145325
2008-07-20,19.77,-0.05770915194031656
2008-07-27,20.28,0.029440774498993294
2008-08-03,19.17,-0.048920434305342764
2008-08-10,16.89,-0.10644966459658811
2008-08-17,15.68,-0.05034712230263105
2008-08-24,15.32,-0.023940900468097492
2008-08-31,14.89,-0.01469498757177723
2008-09-07,13.64,-0.07575887935824532
2008-09-14,12.98,-0.05269768090601823
2008-09-21,13.52,0.04428592932156561
2008-09-28,14.18,0.05543536757694145
2008-10-05,,0.0
2008-10-12,12.16,-0.1328774214479368
2008-10-19,11.91,-0.008668625887994441
2008-10-26,11.73,-0.01680825600555036
2008-11-02,10.66,-0.062447253215613285
2008-11-09,10.62,-0.006535952631654185
2008-11-16,12.22,0.15185909950779086
2008-11-23,12.31,0.010378409593164273
2008-11-30,12.05,-0.025093811302011937
2008-12-07,13.16,0.09733571974427879
2008-12-14,12.86,-0.021493579551435826
2008-12-21,13.63,0.04570430409091952
2008-12-28,12.17,-0.10483529030474048
2009-01-04,11.68,-0.04037920566901909
2009-01-11,12.11,0.03862940080850241
2009-01-18,12.34,0.01765487086942974
2009-01-25,12.54,0.019434631868198604
2009-02-01,,0.0
2009-02-08,13.8,0.10494104177782781
2009-02-15,15.11,0.09850638656024113
2009-02-22,15.18,-0.015315714923916368
2009-03-01,13.5,-0.10585840678470826
2009-03-08,15.04,0.0807179390064463
2009-03-15,14.75,-0.03766195223561619
2009-03-22,16.25,0.10196747390362848
2009-03-29,17.3,0.030984126051561756
2009-04-05,18.35,0.015188280026885215
2009-04-12,18.74,0.014609462081906832
2009-04-19,22.3,0.02588078675260186
2009-04-26,21.83,-0.0353006237268515
2009-05-03,25.56,0.020981757478305996
2009-05-10,27.16,0.07800065020300506
2009-05-17,27.39,0.009138499904651765
2009-05-24,27.09,-0.013407228731573517
2009-05-31,27.01,-0.001896707340653725
2009-06-07,28.81,0.05865090192926825
2009-06-14,28.46,-0.010483733820630392
2009-06-21,29.99,0.058786486289855056
2009-06-28,31.04,0.02345890407436113
2009-07-05,32.14,0.06432155248314508
2009-07-12,33.29,0.03763841847817173
2009-07-19,34.58,0.043852138548032826
2009-07-26,35.84,0.039975888118638725
2009-08-02,36.54,0.009140384672455815
2009-08-09,34.9,-0.04681321865530563
2009-08-16,34.59,-0.0405752114668575
2009-08-23,27.87,-0.05343091505299691
2009-08-30,27.42,-0.03995600835303881
2009-09-06,27.28,-0.00043363469845281166
2009-09-13,28.53,0.051249495723475036
2009-09-20,28.59,-0.003355231602305331
2009-09-27,26.89,-0.06544616458356245
2009-10-04,26.59,-0.01372217423037081
2009-10-11,27.94,0.05387080004887812
2009-10-18,28.27,0.027120907092080815
2009-10-25,30.44,0.07057903096161633
2009-11-01,32.18,-0.045789192245799804
2009-11-08,32.76,0.060616458432873666
2009-11-15,33.2,0.009618296696533468
2009-11-22,34.46,0.03784167641063019
2009-11-29,32.53,-0.05495061652659339
2009-12-06,35.02,0.0785114821888
2009-12-13,34.74,-0.009454401750068064
2009-12-20,32.66,-0.06748470558895137
