date,000001.SH,000300.SH,000016.SH,000010.SH,000903.SH,000906.SH,000925.SH,399001.SZ,399324.SZ,399348.SZ,399346.SZ,159915.SZ,159902.SZ,512500.SH,000015.SH,161227.SZ
1991-07-02,-0.6503470953598711,,,,,,,-2.026286165406943,,,,,,,,
1991-07-03,-0.5075022065313295,,,,,,,-0.1626501529508384,,,,,,,,
1991-07-04,1.0053966141790438,,,,,,,-1.1135025259318976,,,,,,,,
1991-07-05,-0.49037546658858844,,,,,,,-1.3950816946539546,,,,,,,,
1991-07-08,-0.5001471020888548,,,,,,,-3.6681075446825417,,,,,,,,
1991-07-09,-0.47309284447073496,,,,,,,-2.6191423343145837,,,,,,,,
1991-07-10,-0.4827688651217854,,,,,,,0.47876599290836985,,,,,,,,
1991-07-11,-0.45525785506381755,,,,,,,-1.0814414883236756,,,,,,,,
1991-07-12,-0.4348478032688452,,,,,,,-0.8631035559866551,,,,,,,,
1991-07-15,0.2560240963855209,,,,,,,-1.4327882988955598,,,,,,,,
1991-07-16,0.9989484752891853,,,,,,,-1.6033513913657926,,,,,,,,
1991-07-17,0.9965047966089102,,,,,,,-1.3849705052577654,,,,,,,,
1991-07-18,1.0013990133274309,,,,,,,5.576072821846556,,,,,,,,
1991-07-19,-0.34264051906393034,,,,,,,1.2842620420095097,,,,,,,,
1991-07-22,1.0021945866861781,,,,,,,-2.427318275420365,,,,,,,,
1991-07-23,0.9560367929311253,,,,,,,0.023265089072044276,,,,,,,,
1991-07-24,0.9254609369395261,,,,,,,-0.5133743146702119,,,,,,,,
1991-07-25,-0.34830821723059735,,,,,,,-0.7013910923331146,,,,,,,,
1991-07-26,0.33525929096227536,,,,,,,-1.446326163367584,,,,,,,,
1991-07-29,0.6114033840466382,,,,,,,-1.0716540673367247,,,,,,,,
1991-07-30,0.6147540983606481,,,,,,,-0.44503475755955924,,,,,,,,
1991-07-31,0.9902380785167697,,,,,,,0.22004678159923685,,,,,,,,
1991-08-01,1.001390820584147,,,,,,,0.15559627952008714,,,,,,,,
1991-08-02,0.9914624070503919,,,,,,,-0.23475799212870907,,,,,,,,
1991-08-05,1.002181619852749,,,,,,,0.03806491798739042,,,,,,,,
1991-08-06,0.9922375970300434,,,,,,,-0.23349130028709197,,,,,,,,
1991-08-07,1.0025397674107817,,,,,,,-0.08668065114505463,,,,,,,,
1991-08-08,0.9859714134462738,,,,,,,-0.3140561830895616,,,,,,,,
1991-08-09,0.9763449315247863,,,,,,,-0.29938035229409854,,,,,,,,
1991-08-12,0.9344581440623001,,,,,,,-0.001745810055864272,,,,,,,,
1991-08-13,0.9836697955509788,,,,,,,-0.24267183435464634,,,,,,,,
1991-08-14,0.9931877506843989,,,,,,,-0.15050752537627554,,,,,,,,
1991-08-15,0.9960284939797059,,,,,,,-0.3207487643285156,,,,,,,,
1991-08-16,0.8676112602209463,,,,,,,0.3956322202880225,,,,,,,,
1991-08-19,0.9962871287128694,,,,,,,-19.780720190556266,,,,,,,,
1991-08-20,0.998713314135169,,,,,,,-1.9475132090301606,,,,,,,,
1991-08-21,1.0009706381946204,,,,,,,-0.6924961033177524,,,,,,,,
1991-08-22,1.0030632470418466,,,,,,,-1.9574429919953396,,,,,,,,
1991-08-23,0.9812083729781262,,,,,,,-0.3727759227919347,,,,,,,,
1991-08-26,1.0011188975914243,,,,,,,1.326814039437152,,,,,,,,
1991-08-27,0.9795347210075356,,,,,,,-0.9809474184998113,,,,,,,,
1991-08-28,0.9989029389687598,,,,,,,-0.2356548000365999,,,,,,,,
1991-08-29,0.9947404527784087,,,,,,,-0.1559454191033205,,,,,,,,
1991-08-30,1.001924600928339,,,,,,,-0.3675035027677631,,,,,,,,
1991-09-02,1.003194530067808,,,,,,,-0.45646310256586276,,,,,,,,
1991-09-03,0.9710354011763345,,,,,,,-0.569721392343514,,,,,,,,
1991-09-04,0.9452107490245609,,,,,,,-0.7779563505927789,,,,,,,,
1991-09-05,0.990799716914359,,,,,,,-1.5047301579849348,,,,,,,,
1991-09-06,0.9972508220581267,,,,,,,-4.0707374040707345,,,,,,,,
1991-09-09,1.0034158838599483,,,,,,,1.8037267080745378,,,,,,,,
1991-09-10,-0.4808708518283633,,,,,,,0.1659508004685728,,,,,,,,
1991-09-11,-0.5893909626719096,,,,,,,1.727414482019296,,,,,,,,
1991-09-12,-0.534130968913582,,,,,,,0.36165065983284617,,,,,,,,
1991-09-13,0.8430888196756525,,,,,,,-0.12647957235586427,,,,,,,,
1991-09-16,0.9957931732254233,,,,,,,-1.1110845618981569,,,,,,,,
1991-09-17,-0.5325318991880157,,,,,,,-0.32619726477552957,,,,,,,,
1991-09-18,-0.5406838059899388,,,,,,,-0.36847591573536675,,,,,,,,
1991-09-19,-0.39972285881788583,,,,,,,-0.6837149322367897,,,,,,,,
1991-09-20,-0.5136986301369939,,,,,,,-0.15679357146356487,,,,,,,,
1991-09-23,-0.49483648881238906,,,,,,,0.21838347156106774,,,,,,,,
1991-09-24,-0.49729729729729444,,,,,,,-0.3599147956810267,,,,,,,,
1991-09-25,-0.4834854411125633,,,,,,,0.5086494987222245,,,,,,,,
1991-09-26,-0.46945793984386475,,,,,,,0.31538028995428125,,,,,,,,
1991-09-27,-0.27971260900565564,,,,,,,0.8432442971339382,,,,,,,,
1991-09-30,-0.49499505004950706,,,,,,,,,,,,,,,
1991-10-03,0.862259562237444,,,,,,,6.832133017545572,,,,,,,,
1991-10-04,0.9918895221394219,,,,,,,-0.8370093880782692,,,,,,,,
1991-10-07,0.9278853980140056,,,,,,,12.07026348808029,,,,,,,,
1991-10-08,0.8010752688172085,,,,,,,19.384847127793847,,,,,,,,
1991-10-09,0.869379700250672,,,,,,,21.545124384047476,,,,,,,,
1991-10-10,0.9993654822334941,,,,,,,-10.021743704846752,,,,,,,,
1991-10-11,0.9633003507669713,,,,,,,4.143995260441846,,,,,,,,
1991-10-14,0.9437386569872919,,,,,,,3.594365185107562,,,,,,,,
1991-10-15,0.9965582781116922,,,,,,,-5.085260115606949,,,,,,,,
1991-10-16,0.9968974111184581,,,,,,,-1.2225757829509298,,,,,,,,
1991-10-17,0.9769854459384497,,,,,,,3.599062856438251,,,,,,,,
1991-10-18,0.9974564859607904,,,,,,,0.554952166991507,,,,,,,,
1991-10-21,0.9974816058466285,,,,,,,-0.7338797975912192,,,,,,,,
1991-10-22,0.9778516599031839,,,,,,,-1.7394544641526233,,,,,,,,
1991-10-23,0.8328087929114325,,,,,,,1.0072357143940724,,,,,,,,
1991-10-24,0.8739495798319341,,,,,,,1.066274197666206,,,,,,,,
1991-10-25,0.8520969200742634,,,,,,,0.31799337266147365,,,,,,,,
1991-10-28,1.0006608137449247,,,,,,,4.859948749092724,,,,,,,,
1991-10-29,0.8412001121600232,,,,,,,2.546897954571148,,,,,,,,
1991-10-30,0.30123273704698583,,,,,,,1.067566636820727,,,,,,,,
1991-10-31,1.0026336459825202,,,,,,,6.28458498023714,,,,,,,,
1991-11-01,0.9698078682525146,,,,,,,6.923481360844308,,,,,,,,
1991-11-04,0.9287785429503481,,,,,,,10.111537538978176,,,,,,,,
1991-11-05,0.8439197378462104,,,,,,,0.10238424589645856,,,,,,,,
1991-11-06,0.9926552414867507,,,,,,,-4.335999129535928,,,,,,,,
1991-11-07,0.903561354019744,,,,,,,2.3191537761601433,,,,,,,,
1991-11-08,1.0003057703227958,,,,,,,1.6929934748051823,,,,,,,,
1991-11-11,1.007698295995163,,,,,,,,,,,,,,,
1991-11-12,0.9633911368015502,,,,,,,22.72578212107299,,,,,,,,
1991-11-13,0.36895674300252423,,,,,,,2.4271412284452065,,,,,,,,
1991-11-14,0.3295728229179895,,,,,,,3.206170595754654,,,,,,,,
1991-11-15,0.33691303432301645,,,,,,,-3.7730443867749597,,,,,,,,
1991-11-18,0.9947534102833222,,,,,,,-19.653958636148705,,,,,,,,
1991-11-19,0.6732607430803839,,,,,,,16.11813426329556,,,,,,,,
1991-11-20,0.9329590488771355,,,,,,,-0.30877522290004844,,,,,,,,
1991-11-21,0.7402862985685044,,,,,,,-4.9236968207793215,,,,,,,,
1991-11-22,0.9013032357598094,,,,,,,2.9319444306918463,,,,,,,,
1991-11-25,0.933488914819125,,,,,,,-4.289479759889181,,,,,,,,
1991-11-26,0.8451265696631571,,,,,,,-6.568301287527756,,,,,,,,
1991-11-27,0.9803534015891069,,,,,,,4.919425977323089,,,,,,,,
1991-11-28,0.743785476609915,,,,,,,-4.025386800094333,,,,,,,,
1991-11-29,0.8742957062366497,,,,,,,-3.8726563751936283,,,,,,,,
1991-12-02,0.9976887519260291,,,,,,,-2.9495443431873714,,,,,,,,
1991-12-03,0.9992753346809602,,,,,,,4.1465313881318355,,,,,,,,
1991-12-04,0.36252407386427876,,,,,,,0.22980417166040823,,,,,,,,
1991-12-05,0.33487602061934574,,,,,,,-3.5708017025757988,,,,,,,,
1991-12-06,1.0087752193804755,,,,,,,1.6575465580596305,,,,,,,,
1991-12-09,0.3415630220902077,,,,,,,2.0378701403343857,,,,,,,,
1991-12-10,0.9768009768009955,,,,,,,1.162548393818752,,,,,,,,
1991-12-11,0.2931369315891441,,,,,,,-0.6754192911891943,,,,,,,,
1991-12-12,0.25574513170876223,,,,,,,-1.7464198393293717,,,,,,,,
1991-12-13,0.9438431544039894,,,,,,,-2.3218094560966906,,,,,,,,
1991-12-16,0.30685920577617765,,,,,,,2.1483975160930813,,,,,,,,
1991-12-17,0.298722332193635,,,,,,,-0.8372766241719121,,,,,,,,
1991-12-18,0.297832639586626,,,,,,,0.04154362642174725,,,,,,,,
1991-12-19,0.23612750885479983,,,,,,,-0.41189674523007813,,,,,,,,
1991-12-20,0.949423564264551,,,,,,,-0.1352371721907386,,,,,,,,
1991-12-23,0.9970653749602265,,,,,,,1.4489973254488753,,,,,,,,
1991-12-24,0.19954489760198868,,,,,,,7.119258707187104,,,,,,,,
1991-12-25,0.32492488295714494,,,,,,,-0.40499704040624085,,,,,,,,
1991-12-26,0.3064600383074989,,,,,,,-3.002909068159787,,,,,,,,
1991-12-27,0.9790646807624315,,,,,,,1.5167639502509989,,,,,,,,
1991-12-30,0.29568506102801706,,,,,,,0.9572417882631967,,,,,,,,
1991-12-31,0.3565184601145077,,,,,,,1.0645885339095162,,,,,,,,
1992-01-02,0.3415883859948732,,,,,,,0.11727222723829644,,,,,,,,
1992-01-03,0.942978723404253,,,,,,,-0.2632942883798117,,,,,,,,
1992-01-06,0.3912046404964231,,,,,,,1.1349463706660012,,,,,,,,
1992-01-07,0.366165009406072,,,,,,,1.4294816459078374,,,,,,,,
1992-01-08,0.2978880074974155,,,,,,,-0.8004133780484035,,,,,,,,
1992-01-09,0.3203630781552391,,,,,,,0.39220092126361905,,,,,,,,
1992-01-10,0.40250149690639336,,,,,,,0.2787584059902537,,,,,,,,
1992-01-13,0.40751416360202963,,,,,,,-0.9242444225755042,,,,,,,,
1992-01-14,0.8843133372929524,,,,,,,-1.4172196280822447,,,,,,,,
1992-01-15,0.2910970105318267,,,,,,,-0.9047282699019443,,,,,,,,
1992-01-16,0.07174770896520855,,,,,,,-1.7505057598977025,,,,,,,,
1992-01-17,0.17272282874367662,,,,,,,0.8588407250536223,,,,,,,,
1992-01-20,0.0032533021016245556,,,,,,,1.3751375137513788,,,,,,,,
1992-01-21,0.15615342073587168,,,,,,,-0.9046704787345039,,,,,,,,
1992-01-22,0.02598499366615048,,,,,,,-0.36117048721162615,,,,,,,,
1992-01-23,0.18834226335444626,,,,,,,0.7069938494705497,,,,,,,,
1992-01-24,0.16854114672804066,,,,,,,1.0220893016422705,,,,,,,,
1992-01-27,0.8283449280051869,,,,,,,-0.7717956974727103,,,,,,,,
1992-01-28,0.07381021148229472,,,,,,,0.45327973536000155,,,,,,,,
1992-01-29,0.18599281682916136,,,,,,,1.1786283725341073,,,,,,,,
1992-01-30,0.09922540170284044,,,,,,,1.3430837367391257,,,,,,,,
1992-01-31,0.16307997313975697,,,,,,,2.1149663597373802,,,,,,,,
1992-02-03,0.30008938832843945,,,,,,,,,,,,,,,
1992-02-07,0.17187599465275927,,,,,,,,,,,,,,,
1992-02-10,0.2669039145907437,,,,,,,-0.1552625031102206,,,,,,,,
1992-02-11,0.2757003422487081,,,,,,,0.0737646906368683,,,,,,,,
1992-02-12,0.0031602566128441367,,,,,,,0.7022401960296021,,,,,,,,
1992-02-13,0.1959297181140185,,,,,,,0.10781617836159718,,,,,,,,
1992-02-14,0.8263420172837987,,,,,,,-1.0473583843014889,,,,,,,,
1992-02-17,0.02815315315314315,,,,,,,-1.2082239108510473,,,,,,,,
1992-02-18,5.422647527910707,,,,,,,-0.6529407602817949,,,,,,,,
1992-02-19,1.5721871199311899,,,,,,,0.13429510331566252,,,,,,,,
1992-02-20,1.6296253029993268,,,,,,,1.5128577669853538,,,,,,,,
1992-02-21,3.3334291215264766,,,,,,,-0.30727039795019895,,,,,,,,
1992-02-24,0.2530659918240197,,,,,,,-1.8392650971336688,,,,,,,,
1992-02-25,-0.036061026352285364,,,,,,,-0.7466273920202937,,,,,,,,
1992-02-26,-0.07492299580985629,,,,,,,-1.2386261760250594,,,,,,,,
1992-02-27,0.6525965009719359,,,,,,,2.534405943176732,,,,,,,,
1992-02-28,0.6097392743826813,,,,,,,1.164139615345472,,,,,,,,
1992-03-02,0.20018647507265008,,,,,,,2.1264610618222823,,,,,,,,
1992-03-03,0.4406250855250482,,,,,,,-0.7071940745410066,,,,,,,,
1992-03-04,0.35967302452315497,,,,,,,-0.43844856661046094,,,,,,,,
1992-03-05,0.39096437880103974,,,,,,,0.6675434401402836,,,,,,,,
1992-03-06,0.5408913890090794,,,,,,,-0.4780379659138134,,,,,,,,
1992-03-09,0.4761136216913986,,,,,,,-0.32817860872158544,,,,,,,,
1992-03-10,0.45511739351593583,,,,,,,-0.15664754302818773,,,,,,,,
1992-03-11,0.24251792234095682,,,,,,,0.21585321981054673,,,,,,,,
1992-03-12,0.20736959642686514,,,,,,,0.3719436799489495,,,,,,,,
1992-03-13,-0.14326647564470996,,,,,,,0.038745442443155476,,,,,,,,
1992-03-16,0.17801158403740747,,,,,,,1.2532771907523665,,,,,,,,
1992-03-17,0.1166953984882646,,,,,,,0.054924576786508084,,,,,,,,
1992-03-18,0.04503430554452237,,,,,,,0.14801889936675305,,,,,,,,
1992-03-19,-0.09267595191442268,,,,,,,-0.1360544217687054,,,,,,,,
1992-03-20,0.18022315867589622,,,,,,,-0.5322172779487544,,,,,,,,
1992-03-23,0.238101537077684,,,,,,,0.666121419351029,,,,,,,,
1992-03-24,-0.05278576895668685,,,,,,,0.8594445912743831,,,,,,,,
1992-03-25,-0.15051889408222996,,,,,,,4.0587361821481815,,,,,,,,
1992-03-26,0.2671109700624008,,,,,,,4.118672996390549,,,,,,,,
1992-03-27,0.4325693034051614,,,,,,,0.2239441035517542,,,,,,,,
1992-03-30,0.17595924048638967,,,,,,,5.6683201501541935,,,,,,,,
1992-03-31,-0.05243288590603967,,,,,,,6.9045141972645885,,,,,,,,
1992-04-01,-0.06032945126429601,,,,,,,4.689453279531608,,,,,,,,
1992-04-02,0.028870633316713246,,,,,,,-0.9356318538056407,,,,,,,,
1992-04-03,0.055100755667503165,,,,,,,-0.2685403458982716,,,,,,,,
1992-04-06,0.03671360763644049,,,,,,,4.512457258255753,,,,,,,,
1992-04-07,0.12058615356385083,,,,,,,2.7900985171197323,,,,,,,,
1992-04-08,0.13091404184013555,,,,,,,2.524957632549585,,,,,,,,
1992-04-09,-0.20395889443820536,,,,,,,1.9120180020002264,,,,,,,,
1992-04-10,0.09956766671033179,,,,,,,3.7263948424732796,,,,,,,,
1992-04-13,2.376776692929883,,,,,,,11.91682270621859,,,,,,,,
1992-04-14,2.4289841732504813,,,,,,,2.7802727438168917,,,,,,,,
1992-04-15,1.5251741094830518,,,,,,,-5.635741579515541,,,,,,,,
1992-04-16,0.9416797797010101,,,,,,,4.858000629494241,,,,,,,,
1992-04-17,0.9426379247351235,,,,,,,-1.4373289924843324,,,,,,,,
1992-04-20,-0.13754162443897489,,,,,,,-1.9754257736547487,,,,,,,,
1992-04-21,-0.9157907454391712,,,,,,,-0.2192681105302463,,,,,,,,
1992-04-22,-2.482563527288695,,,,,,,5.009939643609895,,,,,,,,
1992-04-23,1.8430529158747655,,,,,,,3.9908766928011374,,,,,,,,
1992-04-24,1.7556783302639545,,,,,,,1.774375733383038,,,,,,,,
1992-04-27,2.456563706563708,,,,,,,-1.0748343300468588,,,,,,,,
1992-04-28,2.710914315323376,,,,,,,0.9536257930996994,,,,,,,,
1992-04-29,1.8505354399321439,,,,,,,3.285931616369764,,,,,,,,
1992-04-30,0.2746757925071952,,,,,,,4.307494633259679,,,,,,,,
1992-05-04,1.8501055278638434,,,,,,,8.33433481552699,,,,,,,,
1992-05-05,-0.9721793571712101,,,,,,,6.866252519089633,,,,,,,,
1992-05-06,0.16695977382517047,,,,,,,-0.593850425816278,,,,,,,,
1992-05-07,1.0423148724331144,,,,,,,-3.024844450245834,,,,,,,,
1992-05-08,2.9605190806114567,,,,,,,-0.3907967587648886,,,,,,,,
1992-05-11,4.996688812458605,,,,,,,3.341336083997337,,,,,,,,
1992-05-12,3.0579857578840297,,,,,,,5.7923068540917555,,,,,,,,
1992-05-13,1.4826367638639315,,,,,,,1.0613314435920618,,,,,,,,
1992-05-14,1.813088475605018,,,,,,,0.22014758041501992,,,,,,,,
1992-05-15,4.010623662488544,,,,,,,2.174266769718902,,,,,,,,
1992-05-18,5.0463855975016125,,,,,,,3.1535781825420495,,,,,,,,
1992-05-19,4.597600643559163,,,,,,,5.1753018186309285,,,,,,,,
1992-05-20,3.1566099881292775,,,,,,,-2.3383057191611267,,,,,,,,
1992-05-21,105.26912915930566,,,,,,,0.641784370972398,,,,,,,,
1992-05-22,5.803441006245613,,,,,,,0.03024182257382879,,,,,,,,
1992-05-25,6.088105135112953,,,,,,,2.7698359970439235,,,,,,,,
1992-05-26,-8.4568470071822,,,,,,,2.744213580879129,,,,,,,,
1992-05-27,-8.312905828562634,,,,,,,0.11806333709203365,,,,,,,,
1992-05-28,-2.7657416797271184,,,,,,,-1.7091934908714634,,,,,,,,
